"votes","type","url","author","title","description","voter1"
"","talk","http://devopsdays.org/events/2013-paris/proposals/NormalisedInstanceProvisioning/","Karanbir Singh","Normalised instance provisioning for dev, on-premise and public clouds","Abstract:

Cloud and Virtualised Infrastructure rely on machine instances as the user facing platform. However, this very machine instance is one of the hardest and trickiest resource to provision out of traditional operating systems. Being able to do so consistently across multiple vendor requirements, site requirements and environment requirements usually involves either relying on a third party built instance, a vendor purpose built  - and often slow releasing - instance or having to setup large infrastructure inhouse.

Looking to solve this problem we came up with project raindrops. This aims to resolve some of the issues and bridge the traditional deploymnet roles ( eg. kickstarts ) with cloud and virtualised infrastructure requirements ( eg. static images ); At the head of the problem space we are trying to solve is the idea that a single defition of the required machine instance should be consumeable in multiple environments like on-laptop KVM / Vmware / Vagrant as well as incloud environments like OpenStack, CloudStack, OpenNebula, Eucalyptus as well as public on-demand environments like AWS, Dell Cloud, HPCloud etc.

In this talk, I will expand on the problem space and propose some solutions, as well as demonstrate a unified ( git, web and rest ) interface to instance provisioning across multiple vendors and environments. By the end of this talk attendees should have a good understanding of how they can integrate instance building into existing CI and CD platforms, without needing the infrastructure needed to stay vendor agnostic.

Speaker:

Karanbir Singh

Karanbir Singh http://www.karan.org/
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/DeploiementAutomatique/","Benoit Moussaud","Monter une plateforme de déploiement automatique DevOps en 30 minutes","R&eacute;sum&eacute; :

Les 'Dev' fournissent l'application et ses diff&eacute;rents composants et les 'Ops' sont en charge de l'infrastructure et de la gestion des environnements; le point de friction reste n&eacute;anmoins le d&eacute;ploiement et la configuration de l'application dans les diff&eacute;rents environnements (Dev, Test, Recette &amp; Production).

Dans cette session, sous forme de sprints d'une dizaine de minutes, je mettrai en place une solution DevOps, innovante et extensible, pour r&eacute;gler, une fois pour toute, cet &eacute;pineux probl&egrave;me.

Orateurs :

Benoit Moussaud, directeur technique, XebiaLabs

Benoit Moussaud, directeur technique de XebiaLabs pour la r&eacute;gion Europe du Sud,  a plus de 15 ans d'exp&eacute;rience sur Java Enterprise, du d&eacute;veloppement &agrave; l'architecture globale des applications d'entreprise complexes.

A l'origine de Xebia IT Architects en France, mes principaux domaines d'int&eacute;r&ecirc;ts sont l'automatisation de la construction (ancien contributeur Ant), l'int&eacute;gration continue et les strat&eacute;gies de d&eacute;ploiement associ&eacute;es afin de combler le foss&eacute; entre les &eacute;quipes Dev et Ops. J' ai &eacute;galement travaill&eacute; sur diff&eacute;rents plugins pour Deployit: Puppet, Maven, Bamboo, Jenkins.

Twitter: @bmoussaud
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/Make a SOLID Software Architecture/","Ole Michaelis / Soenke Ruempler","Make it SOLID - Software Architecture for System Administrators","Abstract:

Starting with Chef or Puppet as a System Administrator will lead you
to a problem where you are not sure what&rsquo;s the best solution of a
problem in terms of software architecture.

We will give you a brief overview of general well known and battle
tested software patterns which also applies to infrastructure
management code. We&rsquo;ll also show Antipatterns and best practices.

Speakers:

Ole Michaelis - https://twitter.com/codestars
Soenke Ruempler - https://twitter.com/s0enke
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/TerritoireCarte/","Pierre-Yves Ritschard","Le territoire et la carte: une histoire de visibilite","This talk will be given in English

Abstract:

Cette presentation adresse le domaine de la visibilite, ce que ce domaine represente pour les developeurs et administrateurs
systeme.

La premiere partie tente de definir ce qu'est la visibilite, l'idee que nous nous en faisons aujourd'hui en decrivant la facon dont elle existe dans la majorite des infrastructures, ainsi que la dissonance entre notre modele mental et la realite dans certains cas.

La seconde partie propose un jeu de bonnes pratiques, puis donne une vue d'ensemble des outils qui permettent d'ameliorer la visibilite au sein d'une infrastructure.

Pour finir une proposition d'architecture type est proposee pour permettre d'uniformiser les concepts de visibilite a travers les multiples couches d'une infrastructure.

Speaker:

Pierre-Yves Ritschard, developeur OpenBSD

Pierre-Yves, apres plusieurs postes de gestion d'operation dans des grandes structures je bascule il y a 3 ans vers des postes d'architecture de systeme distribues.

Tres implique dans le monde open-source et dans plusieurs projets a forte connotation devops, notamment riemann, pallet et collectd.
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/EcartDevExploit/","Grégory Boissinot","Le grand écart entre des exigences de développement modernes et des exigences d'exploitation industrielles","Abstract:

Les grands groupes industriels doivent r&eacute;guli&egrave;rement r&eacute;pondre &agrave; des probl&eacute;matiques d'int&eacute;gration pointues et satisfaire des exigences d'exploitation souvent uniques vis-&agrave;-vis des autres m&eacute;tiers et des probl&eacute;matiques de l'informatique de gestion.  Dans une majorit&eacute; des cas, ces contraintes sont satisfaites par la pr&eacute;sence de processus extr&ecirc;mement complexes et la mise en &oelig;uvre d'outils lourds et peu adapt&eacute; aux d&eacute;veloppeurs agiles r&eacute;pondant &agrave; des exigences modernes.

La satisfaction des exigences des d&eacute;veloppeurs et des exploitants n&eacute;cessite de mettre en place de nouvelles m&eacute;thodologies et de nouveaux outils, &eacute;tapes par &eacute;tapes, et capable de s'interfacer avec une partie de l'existant non changeable.

Cette pr&eacute;sentation :


d&eacute;finira une usine logicielle (build, test, ...) dans un environnement industriel
d&eacute;crira des exemples d'exigences d'exploitation tels que:


Contr&ocirc;le totale de l'environnement de build, de test et de run
Mise en place d'une tra&ccedil;abilit&eacute; de bout en bout de la chaine de build
Reproductibilit&eacute; du build sur plusieurs d&eacute;cennies (exemple de SLA 25 ans)
Mise en place d'une chaine de qualification et de tests &agrave; diff&eacute;rents niveaux avec diff&eacute;rents acteurs
Cohabitation d'exploitation de binaires issues de diff&eacute;rents langages  et stockage sur le long terme
Tra&ccedil;abilit&eacute; code source/binaire
Disponibilit&eacute; d'une overview sur les d&eacute;pendances des binaires toujours &agrave; jour
Cible de d&eacute;ploiement mais sans acc&egrave;s ou avec un acc&egrave;s restreint aux mat&eacute;riels cibles
Cr&eacute;ation de l'environnement de run simplement et abordable par un exploitant
Surveillance de l'&eacute;tat des projets en continu


d&eacute;crira les exigences des d&eacute;veloppeurs suivantes:


Utilisation de m&eacute;thodologies agiles telles que Scrum
Build incr&eacute;mental
Feedback extr&ecirc;mement rapide
Simplicit&eacute; de construction de l'environnement de d&eacute;veloppement (fetch des d&eacute;pendances, cycles de qualification de leurs livraisons, ...)
Int&eacute;gration parfaire dans leurs outils de d&eacute;veloppement
Utilisation le plus possible des outils standard issue de l'informatique de gestion


puis vous donnera des tips and tricks afin de r&eacute;pondre &agrave; ces diff&eacute;rents besoins avec des outils modernes tels que


Jenkins et son &eacute;cosyst&egrave;me de plugins
Sonar
Maven
Ant/Ivy et Gradle





Speaker:

Gr&eacute;gory Boissinot, Architecte logiciel, Zenika

J'interviens aupr&egrave;s de nombreux clients pour former, conseiller et participer &agrave; la r&eacute;alisation de frameworks et d'applications.
Contributeur Gradle, j'ai &eacute;vang&eacute;lis&eacute; l'outil &agrave; diff&eacute;rents User Group fran&ccedil;ais.
Je suis aussi un committeur actif sur Jenkins (anciennement Hudson) depuis 2008. J'ai r&eacute;alis&eacute; une quarantaine de plugins et librairies transverses dont les tr&egrave;s populaires EnvInject et xUnit plugins.
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/IndustrialisationDevopsDetteTechnique/","TBD","L'industrialisation, le devops et la dette technique.","R&eacute;sum&eacute; :

L'administration syst&egrave;me va subir la m&ecirc;me &eacute;volution que le d&eacute;veloppement, et l'industrialisation de l'infrastructure est &agrave; l'administration syst&egrave;me ce que les frameworks/EDI sont au d&eacute;veloppement.
Cette analogie a ses limites, mais met en &eacute;vidence une chose: l'expertise est rare.


La dette technique explose car les ressources finies sont consid&eacute;r&eacute;es comme infinies.
Les frameworks et la loi de Moore : la face cach&eacute;e du pragmatisme.
Les hautes performances n&eacute;cessitent une expertise Dev et Ops.
Les limites de l'automatisation : faut-il encore un pilote dans l'avion ?
Ops -&gt; WebOps -&gt; DevOps : Un regard d'Ops sur les &eacute;volutions du m&eacute;tier dans l'univers du web.



Orateurs :

TBD, Oxalide
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/LAnalyseLogALaRescousse/","Jérôme Renard","L'analyse des logs à la rescousse","Abstract:

La centralisation des logs devient un pilier majeur de la gestion d'une infrastructure. Au del&agrave; des aspects l&eacute;gaux, il devient vital de r&eacute;duire le temps de r&eacute;solution de bugs, ce qui peut &ecirc;tre fait en partie gr&acirc;ce &agrave; un acc&egrave;s commun aux logs. Via des outils de recherche et d'analyse, il est d&eacute;sormais possible d'obtenir rapidement et simplement des informations qui avant &eacute;tait difficilement accessible. Nous aborderons les principaux &eacute;cueils techniques inh&eacute;rent &agrave; la centralisation et &agrave; l'analyse des logs ainsi que les avantages li&eacute;s &agrave; ce genre de solution.

Speaker:

J&eacute;r&ocirc;me Renard, Belogik
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/JavaMonitoring/","Cyrille Le Clerc","Java monitoring in action with Graphite and jmxtrans","Abstract:

Java monitoring has long been difficult due to the pain of connecting to JMX from graphing and alerting monitoring systems. The &ldquo;Monitoring sucks&rdquo; motto really applied to Java.

Come and discover how monitoring Java applications became easy with a new generation of Open Source tools like Graphite and jmxtrans.
Discover how the self-service approach of Graphite allows Dev and Ops teams to integrate monitoring in the Continuous Delivery Pipeline to offer dashboards technical and business indicators to Run, Build and also Business actors.

The era of darkness is over, let there be light!

Speaker:

Cyrille Le Clerc, CloudBees

Cyrille is Elite Architect at CloudBees with more than 12 years of experience in Java technologies. He came to CloudBees from Xebia where he was CTO and Architect.

He was an early adopter of the &ldquo;You Build It, You run It&rdquo; model that he put in place for a number of high volume web sites. He naturally embraced the DevOps culture as well as Cloud Computing which he implements for his customers. Cyrille is very active in the Java community as a the creator of the Open Source project embedded-jmxtrans and as a speaker at conferences.
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/IslandLife/","Wes Mason","Island Life: How we built and deployed the Honshū way","Abstract:

Honsh&#363;, or Honshuu, is the largest island of Japan.

It is also the codename for the complete rewrite of Server Density that has been over a year in the making, embracing a service orientated architecture similar to those popularised by Amazon and Netflix.

At the heart of Honshuu is the idea that every service is an island. Any island can talk to another, using strict traditions and customs, and almost any island can communicate freely with the wider world via intermediaries and guardians of custom.

Each island is the main land, looking after it's own concerns, only caring that other islands can communicate with it, but not what goes on outside.

This is a cultural shift away from other ways of working more than technological. Knowing when to spin out a new 'island' and making sure it can be communicated with in the same fashion as it's neighbours, from common build strategies regardless of base technology, to involving ops as a guiding principle from the very first steps as to how an island should be built.

Speaker:

Wes Mason, Product Engineer @ Server Density

Open source developer, Pythonista, PHP Weekly curator, husband, father and pocket watch enthusiast.
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/IntegratingDevelopmentAndOperationsInTheCloud/","Stéphane Goudeau","Integrating Development & Operations in the Cloud","Abstract:

Cloud Computing Technology influence on Information Technology industry makes even more compelling the need for software developers and IT operations to collaborate in the design, development and management of massively scalable applications and services. Azure platform is no exception to this rule. Of course, Azure allows to create and deploy new applications and their underlying infrastructure in minutes. But to take full advantage of the possibilities offered by this new paradigm, we have to rethink these new services models definition, deployment automation, configuration and updates management, health and performance monitoring, alert notifications, and especially the development process integration with IT operation services. All these practices and technologies are part of a Cloud DevOps approach that I propose to present during a session that show their usage in the context of a Cloud service deployed on Windows Azure platform.

Speaker:

St&eacute;phane Goudeau, Cloud Architect, Microsoft France

My name is St&eacute;phane Goudeau. I am currently working as a Cloud Architect in Microsoft France. I've been working in IT for more than 20 years. I began my career as an engineer in BULL Integration Services. I joined Microsoft as a Consultant in 1996 and since then my position in Microsoft France organization has evolved through different technical roles. I've got a deep technical expertise on Microsoft platform technologies (but not only) and architect skills on several subjects: Application Lifecycle Management, Cloud services architecture design, IT-as-a-Service private Cloud infrastructure deployment. I have also been the Technical Director of Microsoft Technical Center and have gained operation services knowledge through this experience.
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/HowWeReleaseSoftwareForGOV.UK/","Kushal Pisavadia","How we release software for GOV.UK","This talk will be given in English

Abstract:

GOV.UK is the new digital home of the British Government.

In the first week of GOV.UK being released, code was deployed to production 74 times. And for the last five months alone the release process for operations has gone through large changes.

In this talk I'm going to provide some background on GOV.UK and GDS, describe the different release processes we've gone through, explain how we've enabled an open and accountable release process, and detail some of the wins/pitfalls along the way.

Specifically, these include:


How we optimised for moving fast
How we restructured, aiming for stability of the platform; and
How we've come to our current release process



There will, of course, be a description of our technical infrastructure and tools. However, the biggest discussion point will be how we're trying to deliver high quality public services, quickly, with the multidisciplinary teams we have.

The entire talk will be presented as a historical account of how we've changed as we've gained more people and how this has guided the way we work.

Speaker:

Kushal Pisavadia

Kushal is a Software Developer at Her Majesty's Government Digital Service, part of the UK Government, where he is helping build GOV.UK.

He is mainly interested in functional programming, browsers development, and simpler configuration management. Previously he has worked as a developer and/or systems administrator for agencies, startups and things in-between.

When not working, Kushal can be found uploading code to [GitHub][1] or climbing walls outdoors. He also helps organise the London Clojure User Group and the London Clojure Dojos.

Twitter: @KushalP

[1] https://github.com/KushalP
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/DevelopmentGainsThroughOps/","Florian Gilcher","How ops improved my dev","This talk will be given in English

Abstract:

Devops is there for a reason - not because its fun, but because it provides measurable benefits. But what are the benefits of a devops, from a developer perspective? I'd like to explain my experiences about expecting a more operations-focused development flow in my work environments and the benefits that the whole team reaps from it. This talk covers how to convice unwilling developers of the benefits of this approach.

Speaker:

Florian Gilcher

Florian Gilcher can call himself 'old-school Ruby programmer': when he learned Ruby, Rails was yet to be born. Today, he wandered on and is one of the core members of the Padrino frameworks, to which he frequently commits. He strongly believes that base unit of modern software development is the process.

email: florian.gilcher@asquera.de
twitter: @argorak
github: skade

Previous talks:
- 'Padrino' talk/workshop at eurucamp 2011
- 'Encoding in Ruby 1.9' at Euruko 2010
- 'Fear of adding processes' at wroclove.rb 2012 (http://www.youtube.com/watch?v=BYmHOF58bDY)
- 'A la carte please' at wroclove.rb 2013
- Lightning talks at RubyKaigi (theres a video, but I cannot navigate the japanese site where its on...), Euruko 2009 (http://blip.tv/euruko/euruko2009-first-seasson-of-lightning-talks-2610508 , minute ~25) and 2008
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/How Axway uses Native Packages to motorize its Forges chains/","Henri Gomez","How Axway uses Native Packages to motorize its Forges chains?","Abstract:

Major Linux distributions use native packages, RPM or DEB, for many years now.

With a strong support of pre-requisites, application life-cyle (install, update, removal), Native Packaging help sysadmins to carefully control applications and system lifecycle.

Native packages are perfectly suited for any applications, on premise or cloud based.
And they could be used with Puppet/Chef tooling, managing the hard part, aka componenting/packaging part, freeing our Puppet/Chef Master from complex recipes.

In 2012, Axway ECD Team started to create a rich catalog of Forge solutions like Jenkins, Artifactory, Nexus, Archiva, Jira, Confluence but also Subversion or Git to provide 'CI as service' to Dev and QA teams.

This talk will present what have been done, RPMs, Packages factory using Jenkins and ESXi, Dev/QA/Prod silos, staging/promotion and internal yum repositories for world-wide deliveries.

We'll dig into some packages to see how Dev and Ops should communicate to ensure solution will met runtime environment constraints.

After 6 months in production, this implementation story demonstrate that some good old solutions could meet recent paradigms like DevOps and both fit really nicely

Speaker:

Henri Gomez, Axway

Henri Gomez worked in the software industry for over 20 years. He worked for many sofware vendors in the fields of financials and market datafeeds, web portals and management of data flow..

It has been successively Developer, Project Manager, Software Architect, Production Manager and currently CI Architect at Axway.

He participated in several open source projects, including Apache Tomcat, JPackage, jmtrans and is still a member of the Apache Software Foundation, former Tomcat committer.
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/BuildItTestItUseIt/","Eric Chaussier","DevOps : Build it, Test it, Use it","R&eacute;sum&eacute; :

La pression de la concurrence conduit les entreprises &agrave; devoir mettre les applications en production de plus en plus rapidement avec un niveau de qualit&eacute; de plus en plus &eacute;lev&eacute;.
Ceci a conduit aux m&eacute;thodes de d&eacute;veloppement agiles qui a chang&eacute; le processus de d&eacute;veloppement d&rsquo;une approche monolithique &agrave; une livraison plus fr&eacute;quente de petites releases.

Cependant, la plupart des processus d&rsquo;exploitation restent con&ccedil;ues pour g&eacute;rer un faible nombre de d&eacute;ploiement de releases. Cette diff&eacute;rence dans le rythme de livraison des versions est &agrave; l&rsquo;origine de nombreux probl&egrave;mes pour les DSI ralentissant le processus de release des applications.

DevOps est un mouvement visant a r&eacute;duire les &eacute;carts entre les &eacute;quipes de d&eacute;veloppements, de tests et de production en utilisant un ensemble de pratique et m&eacute;thode autour de la collaboration, l&rsquo;automatisation, la gouvernance et la qualit&eacute;. Venez d&eacute;couvrir l&rsquo;approche HP Software pour coordonner la collaboration DevOps et permettre de d&eacute;velopper, tester, d&eacute;ployer et op&eacute;rer plus efficacement et rapidement par une visibilit&eacute; partag&eacute;e entre tous les acteurs de la cha&icirc;ne de production des services.

La trajectoire d&rsquo;impl&eacute;mentation de cette supply chain de l&rsquo;IT est jalonn&eacute; d&rsquo;un ensemble de quicks wins et fonction de la maturit&eacute; de nos clients


 Tra&ccedil;abilit&eacute; de bout en bout de la release: liens entre les exigences, le code, les tests, le build, les anomalies
 Automation de la mise &agrave; disposition d&rsquo;environnement jusqu&rsquo;au d&eacute;ploiement de l&rsquo;application pour soutenir les activit&eacute;s de tests.
 Automatisation des campagnes de test de non r&eacute;gression.
 Am&eacute;lioration des processus de d&eacute;veloppement et de test par une meilleure prise en compte des informations sur le comportement de l&rsquo;ex&eacute;cution du service en production.



Orateurs :

Eric Chaussier, Presales Manager HP
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/CustomerOps/","Alexis Le-Quoc","CustomerOps: a culture of visibility and metrics applied to customer support","This talk will be given in English

Abstract:

When was the last time you had a great time calling Customer Support? Can't remember? You're not alone.

Customer support in technology means anything from googling around for answers on blogs, to a curt injunction to RTFM on irc, to being shoved around on an IVR and praying that the person who picks up the phone knows what they're doing. It's alienating and counter-productive.

When you run a service online, you have a number of advantages:


You (can and should) know what your users and customers are doing in real-time.
You can very easily reach out to them individually or as a group, synchronously or asynchronously, wherever they are in the world.
You can offer them a fast turnaround and a great degree of visibility into what you are doing to help them.
You can accurately measure whether you are making a difference.



So you can make your customers love you more easily than if you were selling physical goods in a store.

In this presentation I would like to present what we came up with in terms of goals, tools, metrics for customer support. Why is this relevant to you? Everybody has customers, whether internal or external. And as it happens that the customers we are serving at Datadog, are you, the devops community.

Speaker:

Alexis Le-Quoc

Co-founder and CTO of Datadog, a monitoring service (that does not suck ;).
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/ChefAndCloudify/","Uri Cohen","Building your own OpsWorks with Chef and Cloudify","Abstract:

AWS OpsWorks is a DevOps solution for managing applications of any scale or complexity on the AWS cloud. With OpsWorks you can manage your complete application lifecycle, including resource provisioning, configuration management, application deployment, software updates, monitoring, etc. However, OpsWorks is only applicable to AWS. What if you could create and manage a similar service on top of any cloud? In this session we will introduce Cloudify, a new open source PaaS framework. Cloudify takes a different approach by using recipes (as opposed to heavyweight coding and platform extension) as a means to introduce new application stacks to the PaaS layer. You can think of it as extending the recipe model of Chef to support application level concerns such as orchestration, dependency management, multi-tier and multi-host deployments, monitoring and auto-scaling. This session will introduce how Cloudify leverages Chef as a key enabler for an open PaaS framework.

Speaker:

Uri Cohen, GigaSpaces

Uri heads the Product and Developer community efforts at GigaSpaces, and is a frequent speaker at various industry events and meetups. Most recently, Uri co-organized the first DevOps conference in Israel. Uri has spoken at QCon New York, Cassandra Summit, CloudStack Collaboration Conference, QCon London, QCon San Francisco, CloudBeat and Devoxx, among others. Github: http://github.com/uric
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/AutomisationInfra/","Pierre-Yves Ritschard","Automatisation d'infrastructure, passe, present et futur","Abstract:

Cette presentation retrace l'histoire de l'automatisation d'infrastructure, de la situation initiale il y a une douzaine d'annee, a l'arrivee des premiers systemes formels de gestion de configuration.

A travers cette vue d'ensemble, l'evolution du contrat entre dev et ops est retracee en mettant en avant les compromis effectues de part et d'autre.

Un premier bilan de la situation actuelle est dresse et mets en lumiere certaines limites des outils que nous utilisons ainsi que certaines barrieres mentales qui ne sont pas encore totalement tombees.

Un pas suivant dans l'evolution de l'automatisation d'architecture est propose et mis en relation avec l'evolution des infrastructure logicielle qui sont desormais developpees.

La presentation termine un tour d'horizon rapide des outils qui tentent d'adresser ces nouveaux besoin et l'impact qu'ils ont sur le metier devops.

Speaker:

Pierre-Yves Ritschard, developeur OpenBSD

Pierre-Yves, apres plusieurs postes de gestion d'operation dans des grandes structures je bascule il y a 3 ans vers des postes d'architecture de systeme distribues.

Tres implique dans le monde open-source et dans plusieurs projets a forte connotation devops, notamment riemann, pallet et collectd.
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/Decalogue/","Séven Lemesle","Application Java Ops-friendly : le décalogue","R&eacute;sum&eacute; :

&ldquo;Au commencement du SI &eacute;tait la division. Les Devs et les Ops parlaient des langues diff&eacute;rentes, les querelles &eacute;taient le quotidien. Ils grandirent en sagesse et l&rsquo;Unit&eacute; leur fut r&eacute;v&eacute;l&eacute;e. Ils fraternis&egrave;rent alors, pour b&acirc;tir quelque chose de plus grand.&rdquo; (Gen&egrave;se 1:1)

Voici, d&eacute;livr&eacute;s pour vous, les 10 commandements des applications &ldquo;Ops Friendly&rdquo;. Vous apprendrez comment rendre une application monitorable, tol&eacute;rante aux pannes, polie avec le syst&egrave;me. Vous seront r&eacute;v&eacute;l&eacute;s les myst&egrave;res de la gestion des logs et de la configuration &agrave; chaud.

Venez d&eacute;couvrir le guide des b&acirc;tisseurs de cath&eacute;drales DevOps.

Orateurs :

S&eacute;ven Lemesle, Architecte senior, Xebia

S&eacute;ven Lemesle, architecte senior chez Xebia, fort de 10 ans d'exp&eacute;rience, Ma&icirc;tre coordinateur d'architectures web &agrave; fort traffic, Grand int&eacute;grateur Nginx-Apache-Varnish, Vainqueur du performance contest Octo 2011, Committer Apache Deft, Evang&eacute;liste HTML5. Nourri par les univers Linux et Java, pratiquant DevOps par conviction.
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/2 or 3 things I learned building a monitoring service/","Alexis Le-Quoc","2 or 3 things I learned building a monitoring service","Abstract:

In 2010 3 of us started to build a product for the devops crowd, predicated on a few napkin drawings and 2 basic ideas: (a) software engineers who write software for scale, live and die by metrics and (b) these metrics come from a zillion different tools that create silos. We chose a memorable name and a cute logo and off to the races.

Fast-forward 3 years, the 3 have become 15, the product has evolved into a monitoring service and the company is gaining new customers every week without any marketing.

In these short 3 years we have had to:


find our customers (you, here) and find our focus,
scale from a single postgres instance to 5 different datastores all working in concert,
swap out parts of the backend as they become bottleneck
build X-ops into the core of the company (where X in [dev, tech, customer]),
discover a whole set of new metrics to obsess about,
learn something new every day, really.



I would like to share with you some of the lessons I have learned (sometimes the hard way) in building this monitoring service because I wish someone had done the same when I started.

Speaker:

Alexis Le-Quoc

Co-founder and CTO of Datadog, a monitoring service (that does not suck ;).
",""
"","talk","http://devopsdays.org/events/2013-paris/proposals/PublicCloud/","Cyrille Le Clerc","(Devs && Ops).toPublicCloud()","Abstract:

IaaS, PaaS ou Saas ; le Public Cloud change radicalement les r&ocirc;les et les fa&ccedil;ons de travailler des Ops mais aussi des Devs.
Si le &ldquo;as a service&rdquo; fait disparaitre de nombreuses t&acirc;ches, surtout du c&ocirc;t&eacute; des Ops, de nouveaux r&ocirc;les apparaissent et l&rsquo;accompagnement des &eacute;quipes projets &agrave; cette nouvelle libert&eacute; est essentiel.

Nous illustrerons par des cas concrets la redistribution des r&ocirc;les et responsabilit&eacute;s entre Dev, QA et Ops dans ce monde o&ugrave; encore beaucoup est &agrave; inventer.

Speaker:

Cyrille Le Clerc, CloudBees

Cyrille is Elite Architect at CloudBees with more than 12 years of experience in Java technologies. He came to CloudBees from Xebia where he was CTO and Architect.

He was an early adopter of the &ldquo;You Build It, You run It&rdquo; model that he put in place for a number of high volume web sites. He naturally embraced the DevOps culture as well as Cloud Computing which he implements for his customers. Cyrille is very active in the Java community as a the creator of the Open Source project embedded-jmxtrans and as a speaker at conferences.
",""
"","ignite","http://devopsdays.org/events/2013-paris/proposals/UnitTestingPuppetCode/","Philip Potter","Unit Testing puppet code","Abstract:

Testing tools for our configuration management tooling lags behind testing for our application code. Application testers can talk about the testing pyramid, where a large number of fast, specific, unit-level tests are at the base, supporting a much smaller number of higher-level end-to-end tests which may integrate with external components. But typically for configuration management tools, and particularly Puppet, the tooling does not allow us to write fast, unit-level tests; every test is an end-to-end test, even if it only makes unit-level assertions.

In this ignite talk, I will present fizzgig, a new library for writing unit tests in Puppet. This brings a number of benefits to testing configuration management that application tests already have: removing fixtures in preference of keeping all test data within the test; faster performance; tests which fail for a specific reason thus aiding debugging. I will give examples of puppet modules where good unit tests would have helped improve quality.

Speaker:

Philip Potter, consultant, ThoughtWorks

Philip is a consultant software developer for ThoughtWorks. Currently he is working on the GOV.UK project infrastructure team. He is also an organizer for the London Clojure Community.
",""
"","ignite","http://devopsdays.org/events/2013-paris/proposals/ReleaseManagementIgnite/","Sylvain Cailliau","Release management at the speed of agile","This talk will be given in English

Abstract:

Release management happens once software has gone through the process of development and testing. However, as teams move over to agile, they begin put through more software releases as they change from long development phases to shorter sprints that track against the business requirements more closely. More releases means more change in production. The DevOps movement is familiar with this, and working to change the situation.

There are three areas where discussion and integration can take place, and that is what this talk will go through, based on experience of enterprise software organisations and deployments of release management and automation.

Theme #1 - Automation

Automating release management should solve a lot of the problems that exist for DevOps teams. And it will do. But it is not the only step that has to be thought about. Release automation is the technical step that has to be achieved, but there are two other areas that also have to be considered.

Once releases are automated, putting a calendar for release scheduling in place is a really good idea. Agile teams don't work in isolation, but they do have to think about dependencies and when releases are switched into production after testing. This is a simple step that makes the automation process deliver the goods. In enterprise environments, I have found that this calendaring can be difficult as teams are more spread out and dispersed, so having on version of the truth really helps.

Secondly, putting releases into a framework and history is a necessary step as well. Larger organisations will want this for their own audit and control purposes, while it is still worth having for smaller organisations as it helps with tracking problems. After all, those who don't know their history are doomed to repeat it.

Theme #2 - Process

Getting release automation in place does not happen by magic. It does take time and collaboration across teams. What can be valuable for everyone involved in this is the establishment of baseline processes that should be followed during each release. Steps within these processes can then be automated as well, rather than relying on human action that can bring in errors. This can also help when judging the appropriate process for releases - not all will require the same level of rigour as others, if they don't touch on core systems or don't have dependencies that could lead to issues.

There are also steps that organisations can take around role splits - ensuring that people can't put their own software into production without the appropriate testing or release approval for example. The balance point is that these steps should bot get in the way of release management and automation, but that they help it get completed quicker by proving that work is good.

Theme #3 - Continuous

The move to continuous deployment and continuous delivery fits really well with release automation. However, how each of these steps is then linked together can be more interesting. With some of the eneterprises I have been working with, we have established the concept of the 'trust line' - that is, how far along the process can something be automated between development and production.

For smaller or non-critical releases, steps around testing may be fully automated and if they are passed, releases can be put in automatically. for critical projects, the UAT and testing phase may remain manual. Each release should be judged according to its potential impact, and how much value it can offer by getting into production faster.

Then a quick note about rework. One of the big pain points in the enterprise is the amount of rework that is taking place around projects. Getting the right approach in place around release management can free up time spent on manually managing deployments, and that time can instead be spent on making sure that code is better in the first place. Automation of releases should sit alongside more traceability of code - this means being able to point to good work and bad. Taking some of the timescale pressure that implementation and release can lead to and instead focusing on getting stuff right first time is therefore a strong secondary benefit.

Speaker:

Sylvain Cailliau, Serena Software

Sylvain Cailliau is the SERENA Technical Director for the Western Europe territory. With 26 years of experience in the Software Development industry both from the End User and the Software Editor side, he is a Specialist of Configuration Management and Development Process, he masters all the Development Life Cycle Disciplines from Requirement Management to Demand Management to Configuration Management and Build to Release Management. His main responsibility is the management of complex ALM projects from initial meeting with customers to SERENA solution deployment to follow-up process improvements (THALES, BNPP, ORANGE, VALEO are some of the customers with international scope he has been responsible for). He is ITIL certified and SCRUM Master.
",""
