"votes","type","url","author","title","description","voter1"
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/SoftwareEnvironmentsManagement/","Subhendu Mohapatra","Software Environments Management - Providing stable platforms for delivering changes","Abstract:

Agile software development practices, combined with an exponential
increase in the complexity of applications to be delivered have raised
the bar for stable software environments.

Software environments provide the platform for ensuring applications are
successfully tested and released.

In appropriate management of environments increases the risk of
providing test environments that are not a true reflection of the
production environment and risk compromising on the quality of testing.

Working in a  IT and Management consultancy, I have worked with numerous
clients and have often seen issues, which highlights the fact that test
environments are not always a true reflection of live.  But this has not
stopped us from releasing the code to live and when things go wrong (As
it so often happens), we realize that we didn&rsquo;t do things right.

Whilst working in their own silos, dev teams work in churning code, QA
team test in a test environment, there is a clear gap wherein how do you
ensure that what is being delivered for live deployment, is tested in a
right platform?

Leading a DevOps team, I have regularly come across environments issues
being highlighted by various teams. In addition to environment issues,
there is a huge proliferation of tests environments. Whether you use
test environments in your local data centre or use virtual machines
spawned across cloud service providers, there is cost associated with
these. How do you manage the costs and overhead?

My talk highlights the importance of Environments Management. I will
introduce the concepts of environments and how it relates to various
teams (dev / qa / operations). I will walk through a suggested approach
(process, tools, dashboards)that can help organizations realize some key
benefits (such as -  delivering changes that have been tested on the
right platform, visibility of environments and their usage, etc.) and
will foster confidence across teams.

Key take-aways:


Introduce the concept of environments and how it relates to &ndash; dev / qa / operations and business.
Highlight the importance of stable environments.
Walk through an approach (&ldquo;Environments Management Process&rdquo;) for identification, planning and managing environments.
Provide suggested mechanisms for sharing information and
building confidence across teams.



Speaker:

Subhendu Mohapatra
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/SpeedOfAgile/","Julian Fish","Release management at the speed of agile","Abstract:

Release management happens once software has gone through the process of development and testing. However, as teams move over to agile, they begin put through more software releases as they change from long development phases to shorter sprints that track against the business requirements more closely. More releases means more change in production. The DevOps movement is familiar with this, and working to change the situation.

There are three areas where discussion and integration can take place, and that is what this talk will go through, based on experience of enterprise software organisations and deployments of release management and automation.

Theme 1 - Automation

Automating release management should solve a lot of the problems that exist for DevOps teams. And it will do. But it is not the only step that has to be thought about. Release automation is the technical step that has to be achieved, but there are two other areas that also have to be considered.

Once releases are automated, putting a calendar for release scheduling in place is a really good idea. Agile teams don't work in isolation, but they do have to think about dependencies and when releases are switched into production after testing. This is a simple step that makes the automation process deliver the goods. In enterprise environments, I have found that this calendaring can be difficult as teams are more spread out and dispersed, so having on version of the truth really helps.

Secondly, putting releases into a framework and history is a necessary step as well. Larger organisations will want this for their own audit and control purposes, while it is still worth having for smaller organisations as it helps with tracking problems. After all, those who don't know their history are doomed to repeat it.

Theme 2 - Process

Getting release automation in place does not happen by magic. It does take time and collaboration across teams. What can be valuable for everyone involved in this is the establishment of baseline processes that should be followed during each release. Steps within these processes can then be automated as well, rather than relying on human action that can bring in errors. This can also help when judging the appropriate process for releases - not all will require the same level of rigour as others, if they don't touch on core systems or don't have dependencies that could lead to issues.

There are also steps that organisations can take around role splits - ensuring that people can't put their own software into production without the appropriate testing or release approval for example. The balance point is that these steps should bot get in the way of release management and automation, but that they help it get completed quicker by proving that work is good.

Theme 3 - Continuous

The move to continuous deployment and continuous delivery fits really well with release automation. However, how each of these steps is then linked together can be more interesting. With some of the eneterprises I have been working with, we have established the concept of the 'trust line' - that is, how far along the process can something be automated between development and production.

For smaller or non-critical releases, steps around testing may be fully automated and if they are passed, releases can be put in automatically. for critical projects, the UAT and testing phase may remain manual. Each release should be judged according to its potential impact, and how much value it can offer by getting into production faster.

Then a quick note about rework. One of the big pain points in the enterprise is the amount of rework that is taking place around projects. Getting the right approach in place around release management can free up time spent on manually managing deployments, and that time can instead be spent on making sure that code is better in the first place. Automation of releases should sit alongside more traceability of code - this means being able to point to good work and bad. Taking some of the timescale pressure that implementation and release can lead to and instead focusing on getting stuff right first time is therefore a strong secondary benefit.

Speaker:

Julian Fish
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/KnowMyPlace/","Julian Fish","Release management and IT support? I know my place","Abstract:

There is a famous Two Ronnies sketch on class: http://www.youtube.com/watch?v=mURhNIjc-Kw

This presentation follows on from that. There are two groups of three classes that are developing around DevOps:

Dev - Release - Ops is a split of the classic DevOps phrase and assigns release its own group. thinking in this way is important, as it stops the emphasis being on straight collaboration across the divide and puts more emphasis back on the processes and results that teams are trying to achieve. It also stops some of the politics that can arise when you split things into two camps. By having DevRelOps, the release management team can be looked at and its own requirements considered separately from those of Dev and Ops.

Dev - Ops - Support is a new distinction. As agile gets taken up by more teams and the value moves from being dev-led to DevOps, there is an impact starting to be felt at the support and service desk level. this comes in two forms:


Support has to be aware of more releases coming through, what they are supposed to deliver, and where the potential for problems might arise.
Support (often based on ITIL frameworks) has its own problems with what might be termed waterfall if it was taking place in the development side - strict processes that don't respect the needs of the end-user, problems with process, gaps where errors can creep in. Taking the DevOps model and trying to apply this into the support / service desk side can therefore be a good opportunity .



This can also help at the beginning of the development phase as well - better understanding of new requirements coming into IT can ensure that new projects are understood on both the dev and IT support side. If a problem comes up that needs both IT support and Dev / Ops to collaborate as well, this understanding should be in from the start.

The difference between movements in tech and IT can be vast, even when they have the same ends. The aim of ITIL is better service delivery through more targeted use of resources, while the aim of agile and devops is ultimately ... better service delivery, enabled through more appropriate use of resources and more targeted development of software. What stands between them is the perception of what is flexible and what is not.

Speaker:

Julian Fish
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/MonitoringSucks/","Adam Horwich","Monitoring Still Kinda Sucks","Abstract:

The biggest problems with monitoring services come from how selfish they are with data, and how they feel responsible for achieving all the things. A really useful monitoring service is one which allows us to visualise state and metrics. Modern tools are catching onto this though, and, with the right collaboration of components, your monitoring services can start building their own dashboards and form the hub of a much more accessible set of metrics.

I'll be talking about how and why we've transitioned away from old technologies like Naiogs, building a new service comprising of Sensu, Nimrod, Graphite and Tasseo. I'll be covering the dream, the reality, and the path to building a metrics led monitoring service. This talk will be useful for those feeling stuck with poor (or 'enterprise') monitoring solutions, or using disparate, disconnected services to achieve metrics and monitoring. With our new monitoring service, we've been able to graph, monitor, and alert on new deploys in realtime to evaluate the success and impact of new code.

Speaker:

Adam Horwich
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/MaximizingFlow/","Gene Kim","Lessons Learned From Manufacturing For Maximizing Flow From Dev To Ops","Abstract:

The theories presented by Dr. Eliyahu Goldratt in &ldquo;The Goal: The Goal: A Process of Ongoing Improvement&rdquo; revolutionized manufacturing management.  Goldratt is now credited for being one of the three founders of the modern manufacturing movement -- the others being Dr. Edward Deming and the combination of the Toyota Production System and Lean.

Similarly, Reinersten&rsquo;s pioneering work in &ldquo;Principles Of Product Development Flow&rdquo; described how reducing batch sizes in the Development value stream helped define the concepts that enabled the continuous integration and deployment bodies of knowledge, which is considered to be a prerequisite for the patterns associated with DevOps.

However, Reinersten&rsquo;s model is not sufficient to fully describe IT Operations, where the value streams are far more numerous and complex (e.g., incidents, service requests, multiple deployment streams, etc).  In order to build reliable schedules and manage flow, these other value streams must be integrated and managed.

In this talk, I will propose how using manufacturing plant floor metaphors of bill of resources, work centers, and production schedules can help maximize the flow across multiple DevOps flows of work, often constrained by deployment, testing, and ideally, the business.

I will describe how these underpinning metaphors and principles affected the 'The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win,' as well as the upcoming &ldquo;DevOps Cookbook.&rdquo;

Speaker:

Gene Kim is a multiple award winning CTO, researcher and author.  He was founder and CTO of Tripwire for 13 years. He has written three books, including &ldquo;The Visible Ops Handbook&rdquo; and &ldquo;The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win.'  Gene is a huge fan of IT operations, and how it can enable developers to maximize throughput of features from &ldquo;code complete&rdquo; to &ldquo;in production,&rdquo; without causing chaos and disruption to the IT environment.  He has worked with some of the top Internet companies on improving deployment flow and increasing the rigor around IT operational processes. In 2007, ComputerWorld added Gene to the &ldquo;40 Innovative IT People Under The Age Of 40&rdquo; list, and was given the Outstanding Alumnus Award by the Department of Computer Sciences at Purdue University for achievement and leadership in the profession.
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/JavaApplications/","Neeme Praks","Java applications in DevOps world","Abstract:

If you have the background of &ldquo;dynamic&rdquo; languages, you might think, &ldquo;what is all that fuss about developing and updating those applications running on JVM?&rdquo;
In this talk, I will give a quick overview of:


why are Java application updates harder than updates with some other technologies (e.g. PHP)
how does that affect developer productivity (it does!)
some solutions for overcoming these issues in development and production (e.g. rolling restart)
different approaches to externalizing environment-specific configuration from your Java application



So, if you ever struggled maintaining Java-based applications and were not sure how to solve those issues - this talk is for you. And, even if you have not yet come across such applications, you might in the future - the Java-ecosystem is growing!

Speaker:

Neeme Praks
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/IslandLife/","Wes Mason","Island Life: How we built and deployed the Honshū way","Abstract:

Honsh&#363;, or Honshuu, is the largest island of Japan.
It is also the codename for the complete rewrite of Server Density that has been over a year in the making.
At the heart of Honshuu is the idea that every service is an island. Any island can talk to another, using strict traditions and customs, and almost any island can communicate freely with the wider world via intermediaries and guardians of custom.
Every island is the main land, looking after it's own concerns, only caring that other islands can communicate with it, but not what they're doing over there.

This process has represented not just a technological rewrite, but a cultural shift,  knowing when to spin out a new 'island' and making sure it can be communicated with in the same fashion as it's neighbours.

In summary:


Everything over HTTP: statuses, events via webhooks
A fully defined common HTTP API allowing free communication.
A middleware service designed for communication only with the right services and account permissions between the JavaScript fronted and backend services.
Technical concerns such as blocking HTTP calls, integration testing with a bajillion buildable components, and various build systems across PHP, Python and Node.js services carefully crafted to have common build entrypoints and encapsulated concerns.



Speaker:

Wes Mason
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/ReleasingSoftwareAtGovUk/","Kushal Pisavadia","How we release software for GOV.UK","Abstract:

GOV.UK is the new digital home of the British Government.

In the first week of GOV.UK being released, code was deployed to production 74 times. And for the last five months alone the release process for operations has gone through large changes.

In this talk I'm going to provide some background on GOV.UK and GDS, describe the different release processes we've gone through, explain how we've enabled an open and accountable release process, and detail some of the wins/pitfalls along the way.

Specifically, these include:


How we optimised for moving fast
How we restructured, aiming for stability of the platform; and
How we've come to our current release process



There will, of course, be a description of our technical infrastructure and tools. However, the biggest discussion point will be how we're trying to deliver high quality public services, quickly, with the multidisciplinary teams we have.

Speaker:

Kushal Pisavadia
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/SchemalessDatabases/","Simon Vans-Colina","How schemaless databases fit into the continuous delivery world","Abstract:

Covering the following ideas.


Continuous delivery is good.
Schema migrations are hard.
Schemaless databases don't have this problem.
Fact and Object storage should be a cross cutting concern like source control or configuration management
How to make schemaless databases play nicely with the declarative tool world. (chef, puppet vs fabric)



My experience is drawn from 2 years in the devops infrastructure team at Maersk, and more recently 6 months at Basho helping customer integrate Riak into their platforms.

Speaker:

Simon Vans-Colina
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/ReducingReleaseTimes/","Juan Breinlinger","How do you get releases down to 12 minutes at 12-years-old lastminute.com?","Abstract:

Starting devops from scratch in a startup may be a breeze compared to transforming one of the world's classic dotcom companies saddled with a 12-year-old architecture. Imagine being faced with operations versus development teams, SVN/Perforce/CVS deploys, code copy-and-paste processes, manual configurations and, to make it even more fun, teams across different regions.

But at the same time everyone wants confident software deployments, improved availability, low cost solutions and a good working environment.

What can we do to make that happen? There is no single easy answer.

At lastminute.com we had to change the way we worked at multiple layers. We started with our mobile website and have been extending it organically across interconnected applications and processes. For greenfield development, the process is relatively easy to plan. However, for the majority of systems in such a mature enterprise you are faced with a far greater challenge: transforming applications and processes that are already weighed down with obstacles to automation.

We learned that the key ingredient for this transformation is collaboration. There is also a particular rhythm to expanding continuous delivery system by system in an 'island hopping' strategy. We feed off the learnings, momentum, and success of each system to build confidence and convince stakeholders to invest in transforming related systems.

As part of the talk I will illustrate the technical details and toolsets behind our process. I will walk through an application build, starting when a developer submits a single line of code through to the application ending reliably deployed in production.

Speaker:

Juan Breinlinger
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/BusinessTransformation/","George Moberly","DevOps+Agile=Business Transformation","Abstract:

The new world order of business is increasingly centered on the speed in
which an organization can leverage digital commerce to rapidly deliver
goods and services to consumers.  This movement was ignited by the
success of companies such as Amazon and Google &ndash; who are disrupting
traditional businesses by serving consumers better and faster with
innovative technology.

To move at this kind of speed, businesses must transform.  This means IT
needs to be a front office strategic imperative to business and not the
back office support system for internal operations. The reality today is
that separation between Dev and Ops in large organizations still reigns
supreme. We all know this has to change.

In the Ops world many of us seeDevOps as the future.  Our developer
brethren think about Agile development practices and moving from
multi-month (or year!) development cycles to short sprints.  We are all
really talking about the same thing.  Breaking down organizational
boundary&rsquo;s and  integrating teams to move faster.  Then integrating tool
chains so that we have common tooling and don&rsquo;t need to hand off
artifacts (see CODE!) and continuously delivering innovation for the
business.  There is a process for making this transition and that we
here at Opscode have seen in practice.  George Moberly will talk about
the 5 key drivers of success in making that transition.

Warning - business transformation is not for the light of heart!

Speaker:

George Moberly
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/DifferentPlatforms/","Sam Eaton","DevOps in the Hell of a Thousand Different Platforms","Abstract:

Most of the patterns and tools commonly suggested for adopting DevOps in your company are based on the assumption that you basically have a single platform/website. What do you do when you have the polar opposite?

At Future, we develop and run over a hundred different sites, ranging from small magazine support sites in WordPress, all the way through to high traffic, bespoke sites like TechRadar.com. They&rsquo;re all written in different languages and platforms and have very different groups of developers with very different approaches and ideas, who&rsquo;re based in several cities and countries.

This talk will detail how we introduced DevOps practices at Future: with the starting point of a chasm between Development and Operations, and entirely manual processes, we were able to introduce processes, team structures and tools that were flexible enough to fit the needs of our many different platforms and teams; increasing efficiency and reliability whilst keeping up with the commercial demands of the sites, which required more than 250 deploys a month before any automation.

The key to the successful transition was a &lsquo;bottom-up&rsquo; approach, making incremental improvements to individual sites and changing how teams worked together and communicated, demonstrating the value to management at each stage and ensuring that commercial work was never delayed. This lead to a toolbox of useful systems and services that developers and operations engineers were able to use together to build appropriate workflows and processes for each different platform, but more importantly, a set of successful models for how to sell the values of this approach to each site.

After seeing how successfully this approach has worked for our websites, we have begun to introduce it into our traditional enterprise IT development. The mistakes, pitfalls and successes we have encountered along the way will be covered in detail, with a particular emphasis on in finding ways to get management and non-technical staff buy-in across the entire company.

Speaker:

Sam Eaton
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/BusinessPerspective/","Anko Tijman","DevOps from a business perspective","Abstract:

Many times DevOps is viewed from a technical, system operations point of view. But if DevOps as a movement wants to live up to its promises (&ldquo;Helping finish what Agile development has started&rdquo;) than just that point of view will not do. We need to think bigger! Our points of view:


If we really want to change the way organisations as a whole (!) work, business and IT-development and IT-Operations need to be aligned;
There needs to be strong collaboration between business and IT, through unified end-to-end processes without barriers;
The main trigger for any activity performed by IT should be business value. Any process should take this as a starting and end point;
Since implementing DevOps is all about change management, a complete view on the organization should be taken into account.



Based on several DevOps projects at client sites, we have developed a holistic view on DevOps. In this we&rsquo;ve mashed up Lean, Agile and DevOps principles and practices. Applying these principles and practices will result in an organization that is fully supported by valued IT-solutions. Key principles are:


Strong alignment between business and IT through Lean and Agile principles, such as Value Stream Mapping and Impact Mapping;
One process based on Scrum for any IT-activity, whether it&rsquo;s development or maintenance, project or support related;
Business value is the starting point for any activity;
Strong technological backbone, based on continuous integration, continuous automated testing and continuous deployments.



Our implementations focus on 7 different aspects of organizations: People, Strategy &amp; Policy, Management, Finance, Quality, Process and Organisation (based upon McKinsey&rsquo;s 7S framework). Our customers have responded enthusiastic on this new view on DevOps that includes business departments, IT-development and IT-operations and that takes away any organizational or technical impediment on creating valuable IT.

Speaker:

Anko Tijman is Thoughtleader and Management Consultant on Agile software development at Ordina (www.ordina.nl). His first Agile project dates from 2001. He has written two books on Agile testing (both in Dutch). He was speaker at Eurostar, Agile2005 and the AgileTestingDays. He is licensed trainer for Management 3.0. As of 2012, he is focusing on the organizational aspects of working more client- and result focused.
",""
"","talk","http://devopsdays.org/events/2013-london-spring/proposals/DevopsForDinosaurs/","Niek Bartholomeus","DevOps For Dinosaurs - My experience in introducing a DevOps culture in a traditional enterprise","Abstract:

I have worked the last 5 years as the responsible of the development community of a financial institution. My role was to take care of all cross-functional stuff like the administration of the version control tools, build and deployment automation, defining the configuration management process, etc.

In this presentation I want to give the audience an insight into why the delivery of software got increasingly hampered by a lack of proper configuration and release management and the steps we have taken to solve (or better: control) this problem:

Until about two years ago configuration and release management had always remained mostly a manual and labor-intensive activity that was known to be one of the most challenging steps in the whole process of building and delivering their software. Due to the steady growth of the development community and the increasing complexity of technologies the problems surrounding these two activities grew exponentially over time causing a major bottleneck in the delivery of software. At one point it became clear to me that we had to solve this problem by doing what we are good at: automation. Not for the business this time but for ourselves: the IT department.

The project focused on two levels:


a process level: getting a mutual agreement between all teams on the global software delivery process to be used within the company
a tooling level: the implementation of a software repository and a configuration&amp;release management tool to support the release management team rather than to replace them



But with the new process and tooling also the culture had to be adapted. This part involves changing the people's habits and is usually the most difficult and time-consuming part of the work. But these temporary frictions were dwarfed by the tremendous gains we received by the automation: less manual work, simplified processes, better visibility, trustworthy metrics, etc.

In addition to explaining these above-mentioned first steps in introducing DevOps in a traditional enterprise I also want to make the comparison with how software delivery and DevOps is done in modern web 2.0 companies: automating (almost) everything and delivering continuously. Main question is whether the enterprises should use the same patterns as these newcomers or follow their own way.

For more information please see my blog post: http://niek.bartholomeus.be/2013/01/28/introducing-a-devops-culture-in-a-traditional-enterprise/

Speaker:

Niek Bartholomeus
",""
