"votes","type","url","author","title","description","voter1"
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/DustinWhittle_QuantifyingTheValueOfDevOps/","Dustin Whittle","Quantifying the value of DevOps","Abstract:

DevOps, when done right, usually goes unnoticed. It&rsquo;s only when something breaks that all eyes turn to IT. If your boss only sees you when the app is down, however, that&rsquo;s not really doing your career any favors. In this session we&rsquo;ll talk about how to prove your value to the organization by looking at the positive side &ndash; that is, how much money you&rsquo;ve saved your company. We&rsquo;ll take a look at how you can use tools like Chef, Puppet, Ansible, Sensu and Logstash/Kibana to quantify your value to your company. After this session, you&rsquo;ll be able to walk into a meeting with your boss ready to talk about your teams value to the company.

Speaker:

Dustin Whittle is a Developer Evangelist at AppDynamics where he focuses on helping organizations manage application performance. Before joining AppDynamics, Dustin was CTO at Kwarter, a consultant at SensioLabs, and developer evangelist at Yahoo!. He has experience building and leading engineering teams and working with developers and partners to scale to meet demand. When Dustin isn't working he enjoys flying, sailing, diving, golfing, and travelling around the world.

Dustin Whittle
dustinwhittle.com
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/YegorBugayenko_PreFlightBuildsforQualityControl/","Yegor Bugayenko","Pre-Flight Builds for Quality Control","Abstract:

 Software development nowadays is done in teams. We develop in branches, isolating changes while they are in development. Then we merge them into the main stream, then we build the product, and deploy its new version to production. Sometimes our build step fails because of merge conflicts or broken tests. Everybody understands these failures as a positive side effect of quality control we have in place. Build failures prevent production failures, which essentially are much more important.

In the project I'm going to talk about we've made one step further in quality control. We started to control quality and fail even earlier, during merging of our branches into the main stream. This mechanism is known as 'pre-flight builds'. We integrated together Jenkins, Docker, JIRA, Git and our custom software. All together they started to act as an intelligent agent that picks up JIRA tickets when they are ready, attempts to merge their branches into Git master, attempts to build the entire product inside Docker container, and pushes changes to Github repository.

I believe that our experience will be interesting to share with other DevOps specialists.

Speaker:

Yegor Bugayenko is a software architect and DevOps enthusiast and currently works at EMESA, the owner of vakantieveiling.nl, the biggest auctioning website in The Netherlands.

Yegor Bugayenko
http://www.emesa.nl/
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/ChrisJackson_MonitoringatServiceProviderScale/","Chris Jackson","Monitoring at Service Provider Scale","Abstract:

Monitoring to many organisations is like back-up, its the thing you implement when you're just about to launch production and realise that you're not really able to see if your application is responding properly.  This is largely proliferated by the huge following that #monitoringsucks has created, spawned by a raft of tools with narrow scopes and varying levels of implementation.  People are trying to build their own monitoring stacks like kit cars in a quest to get a platform which is relevant and valuable.  Monitoring is looking like a snowflake, its unique for everyone and its a burden to manage&hellip;  Imagine what this is like at a Service Provider!  We have an entire snowstorm of snowflakes to make sure all of our customers are served to a suitable level!

Rackspace would like to reset the playing field by building open monitoring stacks on a few key principles:
* Monitoring is not a snowflake
* We will break the relationship between tuning effort and value returned
*  Monitoring should be able to save you from future incidents rather just than show you the house is on fire

This talk will discuss the problems that we are trying to solve for and some of our favourite solutions that are on the table right now.  We will also try to shed some light on a future view of the world where monitoring becomes the starting point for architectures because it yields the power to completely change your view of where and how you develop.

Speaker:

Rackspace Technologist, DevOps demystifier, Motorsport enthusiast, husband, dad and general ginger person

Chris Jackson
http://www.rackspace.co.uk/
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/JeffreySnover_JitJea/","Jeffrey Snover","Just In Time, Just Enough Administration","Abstract:

JitJea - A PowerShell toolkit to secure a post-Snowden world:
When asked what to do about corporate hacking, Ex NSA Director Michael Hayden replied, 'Man up and defend yourselves'.   Within a few years, Edward Snowden rocked the world by disclosing information he had gathered using his NSA administrative privileges.  JitJea stands for Just In Time, Just Enough Admin.  It is a PowerShell toolkit that you can use to 'man up and defend yourselves' by allowing admins to perform functions without giving them admin privileges.

Speaker:

Jeffrey Snover is a Distinguished Engineer and Lead Architect for the
Windows Server &amp; System Center Datacenter products, and is the
inventor of Windows PowerShell, an object-based distributed automation
engine, scripting language, and command line shell.

Responsible for setting the long term technical vision for these
products and running the technology planning for the releases;
ensuring the individual features combine to form a coherent customer
solution that is robust, competitive and is in line with our long term
architecture for industry wide initiatives particularly in areas of
datacenter management.

A thirteen year veteran to the company with over 30 years of industry
experience as the Divisional Architect for the Management and Services
Division, providing technical direction across Microsoft&rsquo;s management
technologies and product solutions.

He was an architect in the office of the CTO at Tivoli and a
development manager of NetView, and had also worked as a Consulting
Engineer and development manager at DEC, where he led various network
and systems management projects.

He has held 8 patents prior to joining Microsoft, and has registered
30 patents since. He is a frequent speaker at industry and research
conferences on a variety of management and language topics.
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/NielsLoader_IntegrationofDevOps/","Niels Loader","Integration of Dev and Ops: simple or difficult?","Abstract:
DevOps is a movement that is gaining traction within IT. Much focus is given to aspects such as tooling and the use of Agile methodologies. However, DevOps has a deep influence that has the potential to create a completely new paradigm within IT. The key is to understand the key aspects of the integration of the two disciplines and how to manage these to a successful conclusion. Secondly, we need to be aware of what the impact of this fundamental change in the way IT is organized and run on the environment. What does DevOps mean to the way IT is financed, the way we deal with projects and the overall business governance of IT. IT does not function in isolation and we need to be prepared for the far-reaching consequences that DevOps may bring. Where will DevOps end up taking us?

Speaker:

Niels Loader
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/MichaelDucy_ImprovingGoatProduction_AmanualforDevelopmentandOperationsWorkers/","Michael Ducy","Improving Goat Production: A manual for Development and Operations Workers","Abstract:

You may have heard or seen the motto, 'Be the Goat' but what does 'Being the Goat' actually entail and why is this important to DevOps? Building on the successful 'Goat and Silo' talk, I will dig deeper into what makes successful Goats in your organization by examining actual Goat husbandry practices and techniques.

Speaker:

Michael Ducy (@mfdii) currently works as an Solutions Architect for Chef focused on designing and implementing automation solutions for customer's Cloud, IT Automation, and Continuous Delivery needs. Michael has worked in a variety of roles in his career including Systems Engineering , Performance Engineering, and IT Instructor. After DevOpsDays Amsterdam 2013 Michael is also known as the GoatFather.

Michael Ducy
http://www.getchef.com/
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/JanJoostBouwmanMarkHeistek_ITILand DevOpsatwarintheEnterprise/","Jan-Joost Bouwman and Mark Heistek","ITIL and DevOps at war in the Enterprise","Abstract:
Three years ago the Developers and the Operations people of the IT department of ING Retail Banking Netherlands were divided by a huge wall of confusion. Development was governed by CMMi, Prince2 project management, Operations was ruled by ITIL processes. Delivering new functionality via the traditional waterfall took a long time, going from requirements gathering, to impact analysis, application architecture design, functional design, technical design,development, testing to finally release to production. Instability caused by changes was counteracted by making up ever increasing list of acceptance criteria which had to be fulfilled in order to get an application deployed into production.

Then a small number of development teams discovered the benefits working Agile/Scrum. Pretty soon all of Development wanted to work Agile. At first Operations was terrified by this development (try reading the Agile manifesto as a tradition ITIL worker and not being terrified). But once management caught on there was no going back: DevOps was here to stay within ING! And processes were declared dead and the good citizens of ING were happy once more.

But are processes really dead?

This presentation will tell you how we at ING made the transition from a traditional Process oriented IT organization to DevOps. Without losing sight of the beneficial bits of ITIL. How do we combine the two and how do they complement one another. And which battles still need to be fought for the war to be over.

Speaker:

Mark Heistek is working for ING. He used to be a process guy in IT world and now evangelizing continuous delivery and DevOps . At this moment he is working for a continuous delivery team with the focus on automatic deployment for IT Netherlands.

Jan-Joost Bouwman is as the community manager of the DevOps collaboration community (together with Mark and Evelijn van Leeuwen) on ING&rsquo;s internal social network one of the DevOps evangelists within ING. He currently works as process owner for the ITIL processes within DB/CIO. Before the transition he was an ITIL Change manager in one of the involved departments, having started there as an service management engineer. Previously he worked as a project manager, information analyst/designer/tester for Comsys.
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/MarekJelen_DevopsandPaas/","Marek Jelen","Devops and PaaS","Abstract:

Working as a PaaS advocate at Red Hat I often see (Dev)Ops people to be afraid of the concept. However the truth is completely opposite. It's about giving both of the crowds a solid tool to simplify their jobs. Before joining Red Hat I have implemented my own PaaS as a project for my master thesis, while I was working as a DevOps, before I had a long history as an engineer in several different programming languages. I have seen both sides of the world and had lived them personally. In my presentation I would love to show you that PaaS is not going to force (Dev)Ops out, but will provide them with a great tool the engineers will love.

Speaker:

Marek Jelen, PaaS advocate @ Red Hat, Ruby engineer, consultant and university lecturer
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/RudivanDrunen_DevopsStartMeUp/","Rudi van Drunen, Arian Jacobs","DevOps: Start me up","Abstract:

The challenge we were facing about 1.5 years ago was how to transform a consultancy company into a product company. Where the main focus of Oelan was on test and integration consultancy the plan is to grow into a company that combines product development and operations with consultancy (on the products) in a short period of time.
The basic idea was to embrace and strengthen the skills that Oelan was using in consultancy and add skills to enable product development and service operations. This meant that the agile way of working (in business agility) the transparency and trust had to be preserved while adding an operational and product development mentality. All this combined we started implementing it all the DevOps way.
In this presentation we discuss the experience of a year of fun, hard working, creating teams, moving from &ldquo;It&rsquo;s done when it runs on my laptop&rdquo; to an integrated setup. We have used continuous integration tools from the start to create an environment where automatic deployment is standard, testing and monitoring is key and solving problems using teamwork is in our DNA.
The current environment has been growing organically, in a &ldquo;Grow with the flow&rdquo; fashion. During this year we have moved from a simple one laptop system for a single product to a cloud based building and deployment environment for a number of web-based applications that are in various stages of maturity.
In the process of setting up the teams, the tools and the technical infrastructure we learned a lot: social, operational and technical. This presentation gives insight in this process, the tools and infrastructure used and the steps we will take to move further into product development and operations.

Speaker:

Rudi van Drunen is technical product manager at Oelan. He is putting his experience in the (UNIX) systems and infrastructure world to work building a product development department.
Arian Jacobs is consultant at Oelan. She is specialized building agile teams and getting new ways of working implemented in multidisciplinary teams.
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/LeslieHawthorn_DevOpsForHappierMoreProductivePeople/","Leslie Hawthorn","DevOps: For Happier, More Productive People","Abstract:

You've heard all about how the practice of DevOps helps your business be more efficient: faster insights into your systems and data, better processes and continuous improvement. What may be far more interesting about the practice of DevOps, however, is not the impact on your workflows, but on all the folks at your business doing the actual work.

In this presentation, Leslie Hawthorn will cover some highlights of DevOps processes, all through the lens of taking a DevOps oriented approach to people management. Attendees will leave this talk with a better understanding of how to make themselves, and their employees and co-workers most successful.

Speaker:

An internationally known community manager, speaker and author, Leslie Hawthorn has spent the past decade creating, cultivating and enabling open source communities. She created the world&rsquo;s first initiative to involve pre-university students in open source software development, launched Google&rsquo;s #2 Developer Blog, received an O&rsquo;Reilly Open Source Award in 2010 and gave a few great talks on many things open source. In August 2013, she joined Elasticsearch as Community Manager, where she leads community relations efforts.

Leslie Hawthorn
http://hawthornlandings.org/
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/JeffreySnover_DesiredState/","Jeffrey Snover","Desired State Configuration and Microsoft Windows","Abstract:

Historically, Windows has been difficult to automate and configure.
The few tools that existed were weak and serious automation required
manipulating a plethora of APIs.  Over the last 6 years Microsoft has
transformed the Windows platform with substantial investments in:

  * PowerShell
  * Standards-based management


These investments have dramatically improved the ability of admins
(and developers) to automate enterprise and cloud datacenters.  With
the release of Windows Server 2012, nearly everything can be automated
locally or remotely using PowerShell or standards-based management
tools (even from Linux machines).

The needs of business-critical IT spawned the DevOps movement and the
need for uniform automation, rapid provisioning and repeatable
high-quality IT operations.  This spawned a new generation of Desired
State Configuration management tools.  These tools have had limited
success on Windows largely due to a mismatch of management
abstractions (Linux is a document-oriented OS whereas Windows is an
API-oriented OS).

In this talk I will present an overview of Windows management
progress.  I will discuss early failures in bringing Unix management
tools to Windows &ndash; why they didn&rsquo;t work and what we needed to do to
make progress.  I&rsquo;ll discuss our standards based management efforts
including OMI - our open source implementation of standards based
management.  I&rsquo;ll spend the bulk of the talk describing how
standards-based management and open protocols fit into the Desired
State Configuration landscape.  I&rsquo;ll describe how we can bridge the
gap to produce a world of universal automation that can (eventually)
extend to all the components in the datacenter - raw hardware,
storage, networking, OSes (Windows AND Linux), application frameworks,
applications, etc.

Speaker:

Jeffrey Snover is a Distinguished Engineer and Lead Architect for the
Windows Server &amp; System Center Datacenter products, and is the
inventor of Windows PowerShell, an object-based distributed automation
engine, scripting language, and command line shell.

Responsible for setting the long term technical vision for these
products and running the technology planning for the releases;
ensuring the individual features combine to form a coherent customer
solution that is robust, competitive and is in line with our long term
architecture for industry wide initiatives particularly in areas of
datacenter management.

A thirteen year veteran to the company with over 30 years of industry
experience as the Divisional Architect for the Management and Services
Division, providing technical direction across Microsoft&rsquo;s management
technologies and product solutions.

He was an architect in the office of the CTO at Tivoli and a
development manager of NetView, and had also worked as a Consulting
Engineer and development manager at DEC, where he led various network
and systems management projects.

He has held 8 patents prior to joining Microsoft, and has registered
30 patents since. He is a frequent speaker at industry and research
conferences on a variety of management and language topics.
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/StephendeVries_ContinuousSecurityTesting/","Stephen de Vries","Continuous Security Testing","Abstract:
Traditional security activities that depend on manual penetration tests and application assessments simply cannot keep up with the speed of continuous delivery and devops.  Security testing shares many common aspects with acceptance and quality testing, and by enhancing the existing tools and techniques it is possible to provide continuous security testing at the speed of devops.

Behaviour Driven Development using a 'Given/When/Then' format allows us to write self verifying security specifications in a natural language which are understandable by the whole team.  This talk will present the open source BDD-Security framework which is designed to provide DevOps teams with the tools to:
a) Specify the security requirements in a human readable form
b) Make those same requirements executable tests that can be run against a target application
c) Record and test business logic security vulnerabilities
c) Integrate these tests into continuous delivery environments so that security testing can be performed continuously and on-demand.

The talk will include a live demonstration of configuring and running the BDD-Security framework to test a web application and will also show how to integrate it with the Jenkins CI server so that security tests are run after every new code commit.  Project details: http://www.continuumsecurity.net/bdd-intro.html

Speaker:

Stephen de Vries
http://www.continuumsecurity.net
Twitter: @stephendv
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/AvishaiIshShalom_ContinuousDelusions_Thehardtruthaboutthedeployment/","Avishai Ish-Shalom","Continuous Delusions - The hard truth about the deployment","Abstract:

Lately it seems that whatever conference you attend everyone is talking about Continuous Delivery: tools, success stories, services, books.... you name it. To some people, it seems that DevOps is about Continuous Delivery. But is this really the case? How come CD is such a prominent term? and what is it really about?

This talk will give a radically different viewpoint of CD; By contrasting deployments with other production processes we can gain an insight on often overlooked aspects of deployments and Production Ops: culture, architecture, monitoring and control.

Speaker:

Avishai Ish-Shalom is an Ops/IT consultant working for Fewbytes - an Israel based consultancy firm.

Avishai Ish-Shalom
http://www.fewbytes.com/
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/AlessandroVozza_ContinuousDeliveryintheOpenstackProject/","Alessandro Vozza","Continuous Delivery in the Openstack Project","Abstract:

The Openstack project is arguably the largest open source project in size and number of contributors. 2MLOC contributed by 2000+ coders scattered around the world and timezones, dozens of sub projects and integrations with multiple vendors, 6-months release cycle, 200 commits/day, open and collaborative infrastructure-as-code: 1 (ONE) release manager. Openstack is not only revolutionising the open source cloud world, but also redefining the way massive collaboration efforts are undertaken. This talk will illustrate how the Openstack community can pull this off using commonly available  open source tools, a tight organisation and the collaborative effort of the community. Hopefully, attendees will learn the state-of-the-art in collaborative development (both practises and tools) and will be inspired but the impressive feat of collaboration to translate that very lesson into their daily practises. And perhaps, sparkle more interest in Openstack!

The talk can stretch the full 30 minutes of a slot, but can be condensed in the ignite 5-minute format (focusing on the tooling and their interactions). A version of the talk/ignite can be adapted for the workshop format of day 1 and/or openspace format, with the goal of preparing and submitting a real patch to one of the Openstack project within few hours, using and understanding the community tools.

Speaker:

Openstack evangelist for Red Hat, community organiser, full time geek. I love (goat)cheese.
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/DustinWhittle_BuildingACultureOfDevOpsFromTheGroundUp/","Dustin Whittle","Building a culture of DevOps from the ground up","Abstract:

As a young company, it's fairly easy to stay flexible and adapt quickly. However, as your company grows you become more rigid and it becomes more difficult to change processes and the overall team culture. In our session we'd like to discuss how to build a culture around the alignment of developers, operations, and the executive team. We'll cover the tools, strategy, and philosophy that has proven to enable cultural change in our respective companies. Attendees of this session will leave knowing the specific tools which foster collaboration and a blueprint to take with them to cultivate organizational change.

Speaker:

Dustin Whittle is a Developer Evangelist at AppDynamics where he focuses on helping organizations manage application performance. Before joining AppDynamics, Dustin was CTO at Kwarter, a consultant at SensioLabs, and developer evangelist at Yahoo!. He has experience building and leading engineering teams and working with developers and partners to scale to meet demand. When Dustin isn't working he enjoys flying, sailing, diving, golfing, and travelling around the world.

Dustin Whittle
dustinwhittle.com
",""
"","talk","http://devopsdays.org/events/2014-amsterdam/proposals/StevenMeunier_BuildingALoosely/","Steven Meunier","Building a Loosely Coupled Toolchain with Rundeck and Puppet","Abstract:
Inspired by the talk 'Using Rundeck and Chef to build DevOps Toolchains'
given by Anthony Shortland during ChefConf 2012
(http://dev2ops.org/2012/05/using-rundeck-and-chef-to-build-devops-toolchains-at-chefcon/)
we set out to include Rundeck as part of a loosely coupled toolchain
when building the new datacenter at Bol.com. This talk will explore how
we took the ideas from Shortland's talk and implemented them in the
context of Jenkins, Gerrit, Puppet and MCollective.

I will share how we met the challenges of changing configuration with
automatic deployments, needing an easy to use interface for
non-technical users while retaining control and power for the techies.

Due to the scope it will necessarily be a high-level overview but with
just enough detail to demonstrate how all the pieces fit and work together.

Speaker:

Steven Meunier is a System Engineer at Bol.com where he has
spent the last two years building the deployment toolchain while seeing
how far he can push Puppet and gained an appreciation for Ruby in the
process.
",""
